,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,39%,,,36%,37%,38%,36%,37%,31%,26%,35%,37%,34%,26%,22%,20%,26%,29%,27%,26%,19%,22%,23%,20%,,,23%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,39%,,,36%,37%,38%,37%,37%,31%,26%,35%,37%,35%,27%,22%,19%,26%,29%,27%,26%,18%,21%,22%,20%,,,22%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,39%,,,36%,37%,38%,37%,37%,31%,26%,35%,37%,34%,26%,22%,20%,26%,29%,27%,26%,18%,21%,23%,20%,,,22%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,40%,,,36%,37%,38%,37%,37%,31%,26%,35%,37%,34%,27%,22%,20%,26%,29%,27%,26%,18%,21%,23%,20%,,,22%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,40%,,,37%,37%,38%,37%,37%,31%,26%,35%,37%,35%,27%,22%,20%,26%,29%,27%,26%,19%,21%,23%,20%,,,22%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,40%,,,36%,37%,38%,37%,37%,31%,25%,35%,37%,34%,27%,22%,20%,25%,29%,27%,25%,19%,22%,23%,20%,,,22%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,40%,,,36%,37%,38%,37%,37%,31%,25%,35%,37%,34%,27%,22%,19%,26%,29%,27%,25%,18%,21%,22%,20%,,,22%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,40%,,,36%,37%,38%,37%,37%,31%,25%,36%,37%,35%,27%,23%,19%,26%,29%,27%,26%,18%,21%,23%,20%,,,22%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,40%,,,36%,37%,38%,37%,37%,31%,25%,36%,37%,35%,27%,23%,19%,26%,29%,27%,26%,18%,21%,23%,20%,,,,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,40%,,,36%,37%,38%,37%,37%,31%,25%,36%,37%,35%,26%,23%,19%,26%,29%,27%,26%,19%,21%,23%,20%,,,,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,,,,36%,36%,38%,37%,37%,31%,25%,36%,37%,35%,27%,23%,19%,26%,29%,27%,26%,19%,21%,23%,20%,,,,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,,,,36%,37%,38%,37%,37%,31%,26%,35%,37%,35%,27%,23%,19%,26%,29%,27%,26%,19%,21%,23%,20%,,,,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,,,,36%,37%,38%,37%,37%,31%,26%,35%,37%,35%,27%,23%,19%,26%,29%,27%,26%,18%,21%,23%,20%,,,,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,,,,36%,37%,38%,37%,36%,31%,25%,35%,36%,35%,27%,23%,19%,26%,29%,27%,26%,18%,21%,23%,20%,,,,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,,,,36%,37%,38%,37%,36%,32%,25%,35%,36%,35%,27%,23%,19%,26%,30%,27%,26%,18%,21%,23%,20%,,,,14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,,,,36%,37%,38%,37%,36%,32%,25%,35%,37%,35%,27%,23%,20%,26%,30%,27%,26%,19%,21%,23%,20%,,,,14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,,,,36%,37%,38%,37%,36%,32%,25%,35%,36%,35%,27%,23%,19%,26%,30%,27%,26%,19%,21%,23%,20%,,,,14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,,,,36%,37%,39%,37%,36%,32%,25%,36%,36%,35%,27%,23%,19%,26%,30%,27%,26%,19%,21%,23%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,,,,36%,37%,38%,37%,36%,32%,25%,36%,37%,35%,27%,23%,19%,26%,30%,27%,26%,19%,21%,23%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,,,,36%,37%,38%,37%,36%,32%,25%,36%,36%,34%,27%,23%,19%,26%,30%,27%,26%,19%,21%,23%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,,,,36%,37%,38%,37%,36%,32%,26%,36%,36%,35%,27%,23%,20%,26%,30%,27%,26%,19%,21%,23%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,,,,36%,36%,38%,37%,36%,32%,25%,36%,36%,35%,27%,24%,19%,26%,30%,27%,26%,19%,21%,24%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,37%,38%,37%,36%,32%,25%,35%,37%,35%,27%,24%,20%,26%,29%,27%,26%,19%,21%,24%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,37%,38%,37%,36%,32%,26%,36%,37%,35%,27%,24%,20%,26%,29%,27%,26%,19%,21%,23%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,37%,38%,37%,36%,32%,26%,36%,36%,35%,27%,24%,20%,26%,29%,27%,26%,19%,21%,23%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,37%,38%,37%,36%,32%,25%,36%,37%,35%,27%,24%,20%,26%,30%,27%,26%,19%,21%,24%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,37%,38%,37%,37%,32%,25%,36%,37%,35%,27%,24%,20%,26%,29%,27%,26%,19%,,24%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,36%,38%,38%,36%,32%,25%,35%,37%,35%,27%,24%,19%,26%,29%,27%,26%,19%,,24%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35%,37%,,38%,37%,32%,25%,35%,37%,35%,28%,24%,19%,26%,29%,27%,26%,19%,,24%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,37%,37%,32%,25%,35%,37%,35%,28%,24%,19%,26%,29%,27%,26%,19%,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,,37%,37%,32%,25%,35%,37%,35%,28%,24%,19%,26%,29%,27%,26%,19%,,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,,38%,37%,32%,25%,35%,37%,35%,28%,25%,19%,26%,29%,27%,26%,19%,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,,37%,37%,32%,26%,35%,37%,35%,28%,25%,19%,26%,29%,27%,26%,19%,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,,37%,37%,32%,26%,35%,37%,35%,28%,25%,19%,26%,29%,27%,25%,19%,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,37%,37%,32%,26%,35%,37%,35%,28%,25%,19%,26%,29%,27%,25%,19%,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,,37%,37%,32%,26%,35%,37%,35%,28%,25%,19%,26%,29%,27%,25%,19%,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,37%,37%,32%,26%,35%,37%,35%,28%,25%,19%,26%,29%,27%,25%,19%,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,37%,37%,32%,26%,35%,37%,35%,28%,25%,19%,26%,29%,27%,25%,19%,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,,37%,37%,32%,26%,35%,37%,35%,28%,24%,19%,26%,29%,27%,25%,19%,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,38%,37%,32%,26%,35%,37%,35%,28%,25%,19%,26%,29%,27%,25%,18%,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,,37%,36%,32%,26%,35%,36%,35%,28%,25%,19%,26%,29%,27%,25%,18%,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,,38%,37%,32%,26%,35%,36%,35%,28%,25%,19%,26%,29%,27%,25%,19%,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,,37%,37%,32%,26%,35%,36%,35%,28%,25%,19%,26%,29%,27%,25%,19%,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,,37%,36%,32%,26%,34%,36%,35%,28%,25%,19%,26%,29%,27%,25%,19%,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,,37%,36%,32%,26%,35%,36%,35%,28%,25%,18%,26%,28%,27%,25%,19%,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,37%,37%,32%,26%,35%,36%,35%,28%,25%,19%,26%,28%,27%,25%,19%,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,37%,36%,32%,26%,34%,36%,35%,28%,24%,19%,26%,28%,27%,25%,19%,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,37%,36%,32%,26%,35%,37%,35%,28%,24%,19%,26%,28%,27%,25%,19%,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,37%,37%,32%,26%,35%,37%,35%,28%,25%,,26%,28%,27%,25%,19%,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,37%,36%,32%,26%,35%,37%,35%,28%,25%,,26%,28%,27%,25%,19%,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,37%,37%,32%,27%,35%,37%,35%,28%,25%,,26%,28%,27%,25%,,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,26%,35%,37%,35%,28%,25%,,26%,28%,27%,25%,,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,26%,35%,37%,35%,28%,25%,,26%,29%,27%,25%,,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,26%,35%,,35%,29%,25%,,26%,29%,27%,25%,,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,26%,34%,,35%,29%,25%,,26%,28%,27%,25%,,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,26%,35%,,35%,29%,25%,,26%,28%,27%,25%,,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,26%,35%,,35%,29%,25%,,25%,28%,27%,25%,,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,27%,35%,,36%,29%,25%,,26%,28%,27%,25%,,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,26%,35%,,35%,29%,25%,,26%,28%,28%,25%,,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,26%,35%,,36%,29%,25%,,26%,28%,28%,25%,,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,27%,35%,,36%,29%,25%,,26%,28%,27%,25%,,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,27%,35%,,35%,29%,25%,,26%,28%,27%,25%,,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,26%,35%,,36%,29%,25%,,26%,28%,27%,25%,,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,26%,35%,,36%,29%,25%,,26%,28%,28%,25%,,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,27%,35%,,35%,29%,25%,,26%,28%,27%,25%,,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,27%,35%,,36%,28%,25%,,26%,28%,27%,25%,,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,26%,35%,,36%,29%,25%,,26%,28%,28%,25%,,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,26%,35%,,36%,29%,25%,,26%,28%,27%,25%,,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,26%,35%,,36%,29%,25%,,26%,28%,27%,25%,,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,26%,34%,,36%,29%,25%,,26%,28%,27%,25%,,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,26%,34%,,36%,29%,25%,,26%,28%,27%,25%,,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,26%,35%,,36%,29%,25%,,26%,28%,27%,25%,,,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,26%,35%,,36%,29%,25%,,26%,28%,27%,25%,,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,26%,35%,,36%,29%,25%,,26%,28%,27%,25%,,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,26%,35%,,36%,29%,25%,,26%,28%,27%,25%,,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,31%,26%,34%,,36%,28%,25%,,26%,28%,27%,25%,,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,27%,34%,,36%,29%,25%,,26%,28%,27%,25%,,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,32%,27%,34%,,36%,29%,25%,,26%,28%,27%,25%,,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37%,,,36%,31%,27%,34%,,36%,29%,26%,,26%,28%,27%,25%,,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,31%,27%,34%,,36%,28%,26%,,26%,28%,27%,25%,,,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,31%,27%,34%,,36%,28%,25%,,26%,28%,27%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,31%,27%,34%,,36%,28%,25%,,26%,29%,27%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,27%,34%,,36%,28%,25%,,26%,28%,27%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,28%,34%,,36%,28%,25%,,26%,29%,27%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,28%,34%,,36%,29%,25%,,26%,29%,27%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,28%,34%,,36%,29%,25%,,26%,29%,27%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,28%,33%,,36%,29%,26%,,26%,28%,27%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,28%,33%,,36%,29%,26%,,26%,28%,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,28%,34%,,,29%,26%,,26%,28%,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,28%,33%,,,29%,26%,,26%,28%,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,28%,,,,29%,26%,,26%,28%,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,28%,,,,29%,26%,,26%,28%,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,28%,,,,29%,26%,,25%,28%,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,27%,,,,28%,26%,,25%,28%,27%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,27%,,,,28%,26%,,26%,28%,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,32%,28%,,,,28%,26%,,26%,28%,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,33%,,,,,28%,26%,,25%,28%,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,33%,,,,,28%,26%,,25%,28%,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,33%,,,,,28%,26%,,26%,28%,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,33%,,,,,28%,26%,,,28%,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,33%,,,,,28%,25%,,,27%,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,33%,,,,,28%,25%,,,27%,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,33%,,,,,28%,25%,,,28%,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,34%,,,,,28%,,,,28%,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,33%,,,,,28%,,,,28%,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,33%,,,,,28%,,,,28%,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,33%,,,,,28%,,,,28%,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,33%,,,,,28%,,,,27%,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,33%,,,,,28%,,,,,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,33%,,,,,28%,,,,,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,33%,,,,,28%,,,,,28%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
