,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,24%,32%,33%,33%,38%,34%,34%,40%,41%,44%,40%,45%,44%,40%,43%,51%,49%,43%,50%,50%,46%,53%,57%,58%,61%,58%,61%,54%,60%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,24%,32%,33%,33%,38%,34%,34%,40%,41%,44%,41%,45%,44%,41%,42%,51%,49%,43%,50%,49%,47%,53%,58%,58%,61%,58%,61%,54%,60%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,24%,32%,33%,34%,39%,34%,35%,40%,41%,44%,40%,45%,44%,41%,42%,51%,49%,43%,50%,50%,47%,53%,58%,58%,61%,58%,61%,54%,60%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,24%,32%,33%,33%,39%,34%,35%,40%,41%,44%,40%,45%,44%,41%,43%,51%,48%,43%,50%,49%,47%,53%,58%,58%,61%,57%,61%,54%,60%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,24%,32%,33%,34%,39%,34%,35%,41%,41%,44%,41%,45%,44%,41%,42%,50%,48%,42%,50%,50%,46%,53%,58%,58%,61%,57%,61%,54%,60%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,24%,31%,33%,34%,39%,34%,35%,41%,40%,44%,40%,45%,44%,42%,43%,51%,48%,42%,50%,49%,46%,53%,58%,58%,61%,57%,61%,54%,60%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,24%,31%,33%,34%,39%,33%,34%,41%,40%,44%,41%,45%,44%,42%,42%,51%,48%,42%,50%,49%,46%,53%,58%,58%,61%,57%,60%,54%,60%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,24%,32%,33%,34%,39%,33%,35%,40%,40%,44%,40%,45%,44%,42%,43%,51%,48%,42%,50%,49%,46%,53%,59%,58%,61%,57%,60%,54%,60%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,24%,32%,33%,34%,39%,33%,35%,40%,40%,45%,40%,45%,44%,42%,43%,50%,47%,42%,50%,50%,46%,53%,59%,58%,61%,58%,61%,54%,59%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,25%,32%,33%,34%,39%,33%,35%,40%,40%,45%,40%,44%,44%,41%,43%,51%,47%,41%,50%,49%,46%,53%,59%,58%,61%,58%,61%,54%,59%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,25%,32%,33%,35%,39%,33%,35%,40%,39%,45%,40%,44%,44%,42%,43%,50%,47%,42%,50%,50%,46%,53%,59%,58%,61%,57%,61%,54%,59%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,24%,32%,33%,35%,38%,33%,34%,40%,40%,45%,40%,44%,44%,42%,43%,51%,47%,41%,51%,49%,46%,53%,59%,58%,61%,58%,61%,54%,59%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,25%,32%,33%,35%,39%,33%,34%,40%,40%,45%,40%,44%,44%,42%,43%,51%,47%,42%,51%,49%,46%,53%,59%,58%,61%,57%,61%,54%,60%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,25%,32%,32%,35%,39%,32%,34%,39%,39%,45%,40%,44%,44%,42%,43%,51%,47%,42%,51%,49%,46%,53%,58%,58%,61%,58%,61%,55%,60%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,25%,32%,33%,35%,38%,32%,34%,39%,40%,45%,40%,44%,44%,42%,43%,51%,47%,42%,50%,49%,46%,53%,59%,59%,61%,58%,61%,54%,60%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,25%,32%,33%,35%,38%,32%,35%,39%,39%,45%,40%,44%,44%,42%,43%,51%,47%,42%,50%,49%,46%,53%,59%,59%,61%,58%,61%,55%,60%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,25%,32%,33%,35%,38%,32%,35%,39%,39%,45%,40%,44%,44%,42%,43%,51%,47%,43%,50%,49%,46%,53%,59%,59%,61%,58%,61%,54%,60%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,25%,32%,33%,35%,38%,32%,34%,39%,39%,45%,40%,44%,43%,42%,43%,51%,48%,43%,50%,49%,46%,53%,59%,59%,60%,58%,61%,54%,60%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,25%,32%,33%,35%,38%,32%,34%,39%,39%,45%,40%,44%,44%,42%,43%,51%,48%,43%,50%,49%,46%,53%,59%,58%,61%,58%,61%,54%,60%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,25%,32%,32%,35%,38%,32%,34%,39%,39%,45%,41%,44%,44%,42%,43%,51%,48%,43%,50%,49%,46%,52%,59%,58%,60%,57%,61%,54%,60%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,25%,32%,33%,34%,38%,32%,34%,39%,39%,45%,41%,44%,44%,42%,43%,51%,48%,43%,50%,48%,46%,53%,59%,58%,60%,57%,61%,54%,60%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,25%,32%,33%,34%,38%,32%,34%,40%,39%,44%,41%,44%,44%,42%,44%,51%,48%,43%,50%,48%,46%,53%,59%,58%,60%,57%,61%,54%,59%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,25%,32%,33%,34%,38%,32%,34%,40%,39%,45%,40%,44%,43%,42%,43%,51%,48%,43%,50%,48%,47%,53%,59%,58%,60%,57%,61%,54%,59%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,24%,32%,33%,34%,38%,32%,34%,39%,39%,44%,40%,44%,44%,42%,44%,51%,48%,44%,50%,48%,46%,53%,59%,58%,60%,56%,61%,54%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,24%,31%,33%,34%,38%,31%,35%,40%,39%,44%,40%,44%,44%,42%,44%,51%,48%,44%,50%,48%,46%,53%,59%,58%,60%,57%,62%,54%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24%,31%,33%,34%,37%,31%,35%,40%,39%,44%,40%,44%,44%,42%,44%,51%,48%,44%,50%,48%,46%,53%,59%,58%,60%,57%,62%,54%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24%,31%,34%,34%,37%,31%,35%,40%,39%,45%,40%,44%,43%,41%,43%,51%,48%,44%,50%,48%,46%,53%,59%,58%,60%,57%,62%,54%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24%,31%,34%,34%,37%,31%,35%,40%,38%,45%,40%,44%,43%,41%,44%,51%,49%,44%,49%,48%,46%,53%,59%,58%,60%,57%,62%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24%,31%,34%,34%,37%,32%,35%,40%,39%,45%,39%,44%,43%,41%,44%,51%,49%,44%,49%,48%,46%,52%,59%,58%,60%,57%,62%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24%,31%,34%,34%,38%,32%,35%,40%,38%,45%,39%,44%,43%,41%,44%,51%,49%,45%,49%,48%,46%,53%,59%,58%,60%,56%,62%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24%,31%,33%,33%,38%,31%,35%,40%,39%,45%,39%,44%,43%,41%,44%,51%,49%,45%,49%,48%,46%,53%,59%,58%,60%,56%,62%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24%,31%,33%,34%,38%,31%,35%,40%,39%,45%,39%,43%,43%,41%,44%,51%,49%,45%,49%,48%,46%,53%,59%,57%,60%,57%,62%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24%,31%,34%,34%,38%,32%,34%,40%,39%,45%,39%,44%,43%,41%,44%,52%,49%,44%,50%,48%,46%,53%,59%,57%,60%,57%,62%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24%,31%,33%,33%,38%,31%,34%,40%,39%,45%,39%,43%,43%,41%,44%,51%,49%,45%,49%,48%,47%,53%,59%,57%,60%,57%,63%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24%,31%,34%,33%,38%,32%,35%,40%,38%,45%,40%,43%,42%,41%,44%,51%,49%,44%,49%,48%,46%,53%,59%,58%,60%,57%,63%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24%,31%,34%,34%,38%,32%,34%,40%,39%,45%,40%,43%,42%,41%,44%,51%,49%,44%,49%,48%,47%,53%,59%,57%,60%,57%,63%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,34%,34%,39%,32%,34%,39%,39%,45%,39%,43%,43%,41%,44%,51%,49%,44%,50%,48%,47%,53%,59%,57%,60%,57%,63%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,34%,34%,38%,32%,34%,39%,39%,45%,40%,43%,42%,41%,44%,51%,49%,44%,50%,48%,47%,53%,58%,57%,60%,57%,63%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30%,34%,34%,38%,32%,34%,39%,39%,45%,39%,43%,43%,41%,44%,51%,49%,45%,50%,48%,47%,53%,58%,57%,61%,57%,63%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,33%,34%,38%,32%,34%,39%,39%,45%,40%,43%,43%,41%,44%,51%,49%,44%,50%,48%,47%,53%,58%,57%,60%,56%,63%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,34%,34%,38%,32%,34%,39%,38%,45%,40%,43%,43%,41%,44%,50%,49%,44%,50%,48%,47%,53%,59%,57%,60%,57%,63%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,34%,34%,38%,32%,34%,39%,39%,45%,39%,43%,43%,41%,44%,51%,49%,44%,50%,48%,47%,53%,58%,56%,61%,57%,63%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,33%,34%,38%,32%,34%,40%,38%,45%,39%,43%,43%,41%,45%,50%,49%,44%,50%,48%,47%,53%,58%,57%,60%,57%,63%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,33%,34%,38%,32%,34%,39%,38%,46%,39%,43%,43%,41%,44%,51%,49%,44%,50%,48%,47%,53%,59%,57%,60%,57%,63%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,34%,34%,37%,32%,34%,40%,38%,45%,39%,43%,43%,42%,45%,50%,49%,44%,50%,47%,47%,53%,58%,57%,60%,57%,63%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,34%,34%,38%,33%,34%,40%,38%,46%,39%,43%,43%,42%,44%,50%,49%,44%,50%,48%,47%,52%,58%,57%,60%,57%,63%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,34%,34%,38%,33%,34%,40%,38%,46%,39%,44%,43%,42%,44%,50%,50%,44%,50%,47%,47%,53%,58%,56%,60%,57%,63%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,34%,34%,38%,33%,34%,40%,38%,46%,39%,43%,43%,42%,44%,51%,50%,43%,50%,47%,47%,52%,58%,56%,60%,57%,63%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,34%,35%,38%,33%,35%,40%,38%,45%,39%,44%,43%,42%,44%,50%,50%,43%,50%,47%,47%,52%,58%,56%,60%,58%,63%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,34%,34%,38%,33%,34%,40%,39%,45%,39%,43%,43%,42%,44%,50%,49%,43%,49%,47%,47%,52%,58%,56%,60%,57%,63%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,34%,35%,38%,33%,34%,40%,38%,45%,39%,44%,43%,42%,44%,50%,50%,43%,49%,47%,47%,52%,58%,56%,60%,57%,63%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,34%,35%,38%,33%,34%,40%,38%,45%,39%,44%,42%,42%,44%,50%,50%,43%,49%,47%,47%,52%,58%,56%,60%,57%,62%,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,34%,34%,37%,33%,34%,40%,38%,45%,39%,44%,42%,41%,44%,50%,50%,43%,49%,47%,47%,53%,58%,56%,60%,57%,,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,34%,34%,37%,33%,34%,39%,38%,45%,39%,44%,42%,42%,44%,50%,50%,43%,49%,47%,47%,53%,58%,56%,61%,57%,,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31%,33%,34%,37%,33%,34%,39%,38%,44%,39%,44%,42%,42%,44%,50%,50%,43%,49%,47%,47%,53%,58%,56%,60%,57%,,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30%,33%,34%,37%,33%,34%,39%,38%,44%,39%,44%,42%,42%,44%,49%,50%,43%,49%,47%,47%,53%,58%,56%,60%,57%,,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30%,33%,34%,37%,33%,34%,39%,38%,44%,39%,44%,42%,42%,44%,50%,50%,43%,49%,47%,47%,53%,58%,56%,60%,57%,,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30%,33%,34%,37%,33%,34%,39%,38%,44%,39%,44%,42%,42%,44%,49%,49%,43%,49%,47%,47%,53%,59%,56%,60%,57%,,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30%,33%,34%,37%,33%,34%,39%,38%,44%,38%,44%,42%,42%,45%,50%,49%,43%,49%,47%,47%,53%,58%,56%,60%,58%,,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30%,33%,34%,37%,32%,34%,39%,38%,44%,39%,44%,42%,42%,45%,50%,49%,43%,49%,47%,47%,53%,58%,56%,60%,57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30%,33%,33%,37%,33%,35%,39%,38%,44%,38%,44%,42%,41%,45%,50%,50%,43%,49%,47%,47%,54%,59%,56%,60%,57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30%,33%,33%,37%,33%,34%,39%,38%,44%,38%,44%,42%,41%,45%,49%,49%,43%,48%,47%,47%,54%,59%,56%,60%,57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30%,33%,34%,37%,32%,34%,39%,38%,44%,38%,44%,42%,41%,45%,49%,50%,43%,49%,46%,47%,54%,59%,56%,60%,57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,33%,37%,32%,34%,39%,38%,44%,38%,43%,42%,41%,44%,49%,49%,43%,48%,47%,47%,54%,59%,56%,60%,57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,33%,37%,32%,34%,39%,38%,44%,38%,44%,42%,41%,44%,49%,49%,43%,48%,47%,48%,54%,59%,56%,60%,57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34%,33%,37%,32%,34%,39%,38%,44%,38%,44%,42%,41%,44%,49%,49%,43%,48%,47%,48%,54%,59%,56%,60%,58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,33%,37%,32%,34%,39%,38%,44%,38%,44%,42%,41%,44%,49%,49%,43%,48%,47%,48%,54%,59%,56%,60%,58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34%,33%,37%,33%,34%,39%,38%,44%,39%,44%,42%,41%,44%,49%,49%,43%,48%,47%,47%,54%,59%,56%,59%,58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34%,33%,37%,33%,34%,39%,38%,44%,38%,44%,42%,41%,44%,49%,49%,43%,48%,47%,48%,53%,59%,56%,59%,57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,33%,37%,32%,34%,39%,38%,44%,39%,44%,42%,40%,44%,49%,49%,43%,48%,47%,48%,53%,59%,56%,59%,57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34%,33%,37%,32%,34%,39%,38%,44%,39%,44%,42%,40%,44%,49%,49%,43%,48%,48%,48%,53%,59%,56%,59%,57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34%,33%,37%,32%,34%,38%,38%,44%,39%,44%,43%,40%,44%,49%,49%,43%,48%,47%,48%,53%,60%,56%,59%,57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,32%,37%,32%,34%,38%,38%,44%,39%,44%,42%,40%,44%,49%,49%,43%,49%,48%,48%,53%,59%,56%,59%,58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,32%,37%,32%,34%,38%,38%,45%,39%,44%,42%,41%,44%,49%,49%,43%,48%,48%,48%,54%,59%,56%,59%,58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34%,32%,37%,32%,35%,38%,38%,45%,39%,43%,42%,41%,44%,49%,50%,43%,48%,48%,48%,53%,59%,56%,59%,58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,32%,37%,32%,35%,39%,38%,44%,39%,44%,42%,41%,44%,49%,49%,43%,48%,48%,48%,54%,59%,56%,59%,57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,32%,36%,33%,35%,39%,38%,44%,39%,44%,42%,41%,44%,49%,50%,43%,49%,48%,48%,54%,59%,55%,59%,57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,32%,37%,33%,35%,39%,38%,44%,39%,44%,42%,41%,43%,49%,50%,43%,48%,48%,47%,54%,59%,56%,59%,57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,32%,36%,32%,35%,39%,39%,44%,39%,44%,43%,41%,44%,49%,50%,43%,49%,48%,47%,54%,59%,55%,59%,57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,32%,36%,33%,35%,39%,38%,44%,39%,44%,43%,41%,44%,49%,50%,43%,48%,48%,47%,54%,59%,55%,59%,58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,32%,36%,33%,35%,39%,39%,44%,39%,44%,43%,41%,44%,49%,50%,43%,49%,48%,47%,54%,59%,55%,59%,58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,32%,36%,32%,35%,38%,39%,44%,39%,44%,43%,41%,43%,49%,50%,43%,48%,48%,47%,54%,59%,56%,59%,58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,32%,36%,32%,35%,38%,39%,45%,39%,44%,43%,41%,44%,49%,50%,43%,48%,48%,47%,54%,59%,56%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,32%,36%,32%,35%,39%,39%,45%,39%,44%,43%,41%,44%,49%,50%,43%,48%,48%,47%,54%,59%,56%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,32%,36%,32%,35%,38%,38%,45%,39%,43%,43%,41%,43%,49%,49%,43%,48%,48%,47%,54%,59%,56%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,32%,36%,32%,35%,38%,39%,45%,39%,44%,43%,41%,43%,49%,50%,43%,49%,48%,48%,53%,59%,56%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,32%,36%,33%,35%,38%,38%,44%,39%,44%,43%,41%,43%,48%,49%,43%,49%,48%,48%,54%,59%,56%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,32%,36%,32%,35%,38%,39%,44%,39%,44%,43%,41%,43%,48%,50%,43%,49%,48%,48%,54%,59%,55%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,32%,36%,32%,35%,38%,39%,44%,39%,44%,43%,41%,43%,48%,49%,43%,48%,48%,47%,54%,58%,55%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33%,32%,36%,33%,35%,38%,38%,44%,38%,44%,43%,41%,44%,48%,49%,43%,48%,48%,48%,54%,59%,55%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,31%,36%,32%,35%,38%,39%,44%,38%,44%,43%,41%,44%,48%,49%,43%,48%,48%,47%,54%,59%,55%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,32%,37%,32%,35%,38%,39%,45%,39%,44%,43%,41%,44%,48%,49%,43%,49%,48%,48%,54%,59%,55%,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
