Dátum,Meccs-Id,Hazai-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Hazai-PR,Ellenfél-PR,PR-diff,Hazai-xgPR,Ellenfél-xgPR,Hazai-Mixed-PR,Ellenfél-Mixed-PR,H%,D%,A%,ForeCast-W,ForeCast-D,ForeCast-A
2020-03-09 20:00:00,11927,Leicester,Aston Villa,4,0,2.41239,0.672448,10.6493,8.5225,2.1268,8.1460,11.4864,3.9013,23.3069,,,,0.8191,0.1377,0.0432
2020-06-17 17:00:00,11913,Aston Villa,Sheffield United,0,0,1.00877,0.235909,8.8055,9.8715,-1.0660,11.9626,8.3708,23.3967,10.1226,,,,0.5797,0.3411,0.0792
2020-06-17 19:15:00,11917,Manchester City,Arsenal,3,0,2.73725,0.496759,11.5553,10.4564,1.0989,9.3960,3.4646,-34.0365,-18.3008,,,,0.8987,0.0832,0.0181
2020-06-19 17:00:00,11937,Norwich,Southampton,0,3,0.654932,1.87099,8.7930,10.3423,-1.5493,12.7757,20.1039,19.3107,5.8302,,,,0.1121,0.2043,0.6836
2020-06-19 19:15:00,11936,Tottenham,Manchester United,1,1,0.534852,1.77307,10.6500,11.4308,-0.7808,-8.0130,3.5909,-13.6874,-12.9785,,,,0.0707,0.1876,0.7417
2020-06-20 11:30:00,11935,Watford,Leicester,1,1,1.00765,1.05245,10.3266,10.7084,-0.3818,17.8663,8.2163,23.2875,3.9492,,,,0.3263,0.3235,0.3502
2020-06-20 14:00:00,11941,Brighton,Arsenal,2,1,0.670973,0.69627,10.1853,10.1993,-0.0140,11.4549,3.4639,21.9158,-18.5642,,,,0.3098,0.3906,0.2996
2020-06-20 16:30:00,11934,West Ham,Wolverhampton Wanderers,0,2,0.44207,1.06433,9.9150,11.2471,-1.3321,0.0545,14.8237,31.2768,5.1708,,,,0.106,0.3138,0.5802
2020-06-20 18:45:00,11942,Bournemouth,Crystal Palace,0,2,0.363637,0.788453,9.0601,10.7359,-1.6758,10.0210,7.7817,13.0994,15.1902,,,,0.1479,0.3899,0.4622
2020-06-21 13:00:00,11938,Newcastle United,Sheffield United,3,0,2.15148,0.57107,10.5396,9.2609,1.2787,8.5584,8.1151,30.2710,9.9071,,,,0.809,0.1441,0.0469
2020-06-21 15:15:00,11933,Aston Villa,Chelsea,1,2,1.57223,1.14011,8.9945,10.8725,-1.8780,12.5096,9.7883,23.4777,-28.0420,,,,0.5017,0.2766,0.2217
2020-06-21 18:00:00,11940,Everton,Liverpool,0,0,0.621456,0.659123,9.7391,10.3188,-0.5797,13.4548,3.4009,6.2734,-35.5145,,,,0.2873,0.4072,0.3055
2020-06-22 19:00:00,11939,Manchester City,Burnley,5,0,2.71096,0.0303408,12.3995,9.5878,2.8117,9.6603,8.6383,-33.8625,30.0383,,,,0.9754,0.0241,0.0005
2020-06-23 17:00:00,11945,Leicester,Brighton,0,0,0.505486,1.10227,10.4526,10.4411,0.0115,7.8113,11.8599,3.8426,22.0224,,,,0.12,0.3138,0.5662
2020-06-23 19:15:00,11944,Tottenham,West Ham,2,0,2.24125,0.83104,10.8412,9.7238,1.1174,-7.9692,0.0107,-13.8487,31.4381,,,,0.7495,0.1693,0.0812
2020-06-24 17:00:00,11947,Wolverhampton Wanderers,Bournemouth,1,0,0.715002,0.0619009,10.8254,9.4818,1.3436,14.3152,10.5295,4.5858,13.6844,,,,0.5032,0.4655,0.0313
2020-06-24 17:00:00,11948,Norwich,Everton,0,1,0.382813,0.654912,8.6545,9.8776,-1.2231,12.8192,13.4113,19.2402,6.3439,,,,0.1807,0.4444,0.3749
2020-06-24 17:00:00,11949,Newcastle United,Aston Villa,1,1,0.661808,1.22985,10.0283,9.5058,0.5225,7.9051,13.1629,29.9017,23.8470,,,,0.1822,0.2927,0.5251
2020-06-24 17:00:00,11950,Manchester United,Sheffield United,3,0,2.8416,0.108082,11.5133,9.1784,2.3349,3.6068,8.0992,-13.5794,10.5080,,,,0.9616,0.0349,0.0035
2020-06-24 19:15:00,11951,Liverpool,Crystal Palace,4,0,2.56729,0.0645285,11.2981,9.7566,1.5415,4.0059,7.1767,-35.1609,14.8366,,,,0.9511,0.0466,0.0023
2020-06-25 17:00:00,11943,Burnley,Watford,1,0,0.964774,0.495542,9.8975,10.0169,-0.1194,8.8153,17.6893,30.2307,23.0951,,,,0.4852,0.3483,0.1665
2020-06-25 17:00:00,11952,Southampton,Arsenal,0,2,0.738305,2.18595,9.6815,10.8601,-1.1786,19.5812,3.9866,5.5314,-18.2654,,,,0.0711,0.1582,0.7707
2020-06-25 19:15:00,11946,Chelsea,Manchester City,2,1,4.206,0.690594,11.3792,11.8928,-0.5136,10.9239,8.5247,-28.4141,-33.4904,,,,0.9765,0.0182,0.0053
2020-06-27 11:30:00,11954,Aston Villa,Wolverhampton Wanderers,0,1,0.403418,0.703549,9.4607,10.8705,-1.4098,13.2928,14.1853,23.8769,4.5559,,,,0.18,0.4278,0.3922
2020-06-28 15:30:00,11961,Watford,Southampton,1,3,0.365347,1.3364,9.3081,10.3903,-1.0822,17.2377,20.0328,22.6290,5.9975,,,,0.087,0.2589,0.6541
2020-06-29 19:00:00,11957,Crystal Palace,Burnley,0,1,1.06533,0.359906,9.4168,10.2373,-0.8205,7.2633,8.7287,14.3205,30.7468,,,,0.5505,0.3305,0.119
2020-06-30 19:15:00,11956,Brighton,Manchester United,0,3,0.31013,1.20903,9.8341,12.1203,-2.2862,11.7782,3.6885,21.6402,-13.1972,,,,0.082,0.2859,0.6321
2020-07-01 17:00:00,11953,Arsenal,Norwich,4,0,1.76496,0.153871,11.1837,8.3309,2.8528,3.7130,13.0928,-18.3446,19.3194,,,,0.8241,0.1551,0.0208
2020-07-01 17:00:00,11955,Bournemouth,Newcastle United,1,4,1.27503,2.23457,8.7434,10.7667,-2.0233,10.3012,8.1334,13.1859,30.4002,,,,0.1598,0.2189,0.6213
2020-07-01 17:00:00,11958,Everton,Leicester,2,1,1.17592,1.80384,10.1464,10.1838,-0.0374,13.2731,7.9495,6.7696,3.4169,,,,0.1919,0.2749,0.5332
2020-07-01 19:15:00,11962,West Ham,Chelsea,3,2,2.10497,1.57609,10.2627,10.8403,-0.5776,0.4318,10.5028,31.8447,-28.8207,,,,0.5173,0.2526,0.2301
2020-07-02 17:00:00,11960,Sheffield United,Tottenham,3,1,1.59994,1.01524,9.9691,10.0505,-0.0814,8.5361,-8.4061,11.1525,-14.4932,,,,0.543,0.3008,0.1562
2020-07-02 19:15:00,11959,Manchester City,Liverpool,4,0,2.65433,0.819606,12.6191,10.5718,2.0473,8.7097,3.8209,-33.2228,-35.4285,,,,0.8124,0.1305,0.0571
2020-07-04 11:30:00,11969,Norwich,Brighton,0,1,0.545069,0.903046,8.3317,9.8333,-1.5016,13.2541,11.6169,19.4097,21.5499,,,,0.1898,0.3523,0.4579
2020-07-04 14:00:00,11965,Leicester,Crystal Palace,3,0,2.20683,0.507537,10.6171,8.9835,1.6336,8.0576,7.1552,3.4253,14.3121,,,,0.808,0.1429,0.0491
2020-07-04 14:00:00,11967,Manchester United,Bournemouth,5,2,2.63259,1.52161,11.9011,8.9626,2.9385,2.9970,10.9927,-13.6942,13.6829,,,,0.6435,0.2102,0.1463
2020-07-04 16:30:00,11972,Wolverhampton Wanderers,Arsenal,0,2,0.985166,1.28273,10.3238,11.7304,-1.4066,14.0642,3.8341,4.0836,-17.8723,,,,0.2571,0.3029,0.44
2020-07-04 19:00:00,11964,Chelsea,Watford,3,0,2.78877,0.608971,11.0823,9.0661,2.0162,10.5397,17.2008,-29.1237,22.9320,,,,0.8812,0.092,0.0268
2020-07-05 11:00:00,11963,Burnley,Sheffield United,1,1,1.31966,1.63343,10.0452,10.1612,-0.1160,8.4582,8.8066,30.6332,11.2661,,,,0.2814,0.2771,0.4415
2020-07-05 13:15:00,11968,Newcastle United,West Ham,2,2,1.49121,2.03065,10.5157,10.5137,0.0020,7.7475,0.8177,30.2841,31.9608,,,,0.2292,0.2624,0.5084
2020-07-05 15:30:00,11966,Liverpool,Aston Villa,2,0,1.0837,0.689775,10.6690,9.3635,1.3055,3.5166,13.5971,-35.4298,23.8782,,,,0.4708,0.335,0.1942
2020-07-05 18:00:00,11970,Southampton,Manchester City,1,0,0.628765,3.39575,11.0725,11.9369,-0.8644,19.7733,8.9692,7.3714,-34.5967,,,,0.017,0.0606,0.9224
2020-07-06 19:00:00,11971,Tottenham,Everton,1,0,0.511828,0.403762,10.1995,9.9974,0.2021,-8.4801,13.3471,-14.3712,6.6476,,,,0.2951,0.4878,0.2171
2020-07-07 17:00:00,11977,Crystal Palace,Chelsea,2,3,1.2882,2.65753,9.1332,10.9326,-1.7994,7.2126,10.4823,14.8041,-29.6157,,,,0.101,0.1868,0.7122
2020-07-07 17:00:00,11981,Watford,Norwich,2,1,0.725199,1.13378,9.0075,8.3903,0.6172,16.7901,13.6648,22.9755,19.3662,,,,0.1997,0.322,0.4783
2020-07-07 19:15:00,11973,Arsenal,Leicester,1,1,1.29023,1.00238,11.3271,11.0204,0.3067,3.5027,8.3890,-18.3476,3.9006,,,,0.4342,0.308,0.2578
2020-07-08 17:00:00,11979,Manchester City,Newcastle United,5,0,3.28662,0.21643,12.7066,9.7460,2.9606,9.2564,7.4603,-34.5945,30.2819,,,,0.9575,0.0363,0.0062
2020-07-08 17:00:00,11980,Sheffield United,Wolverhampton Wanderers,1,0,0.470483,0.326909,10.3269,10.1581,0.1688,8.7581,14.1127,11.3959,3.9538,,,,0.2959,0.5174,0.1867
2020-07-08 17:00:00,11982,West Ham,Burnley,0,1,1.99821,1.05291,10.0216,10.5373,-0.5157,0.8119,8.4640,31.2323,31.3617,,,,0.6154,0.2222,0.1624
2020-07-08 19:15:00,11976,Brighton,Liverpool,1,3,2.3646,2.61624,9.4172,11.0851,-1.6679,11.6379,3.4956,21.1967,-35.0766,,,,0.3527,0.2139,0.4334
2020-07-09 17:00:00,11975,Bournemouth,Tottenham,0,0,0.960349,0.479274,9.1468,10.0153,-0.8685,11.2972,-8.7846,13.7469,-14.4352,,,,0.4893,0.3526,0.1581
2020-07-09 17:00:00,11978,Everton,Southampton,1,1,0.671442,2.29684,10.1412,10.9287,-0.7875,13.0845,20.0359,7.1977,6.8213,,,,0.0437,0.1349,0.8214
2020-07-09 19:15:00,11974,Aston Villa,Manchester United,0,3,0.598873,2.86531,9.1229,12.1417,-3.0188,13.5399,3.0542,24.2042,-14.0202,,,,0.0244,0.0809,0.8947
2020-07-11 11:30:00,11988,Norwich,West Ham,0,4,0.613251,3.81088,7.6731,10.7388,-3.0657,13.1482,1.3285,19.4484,31.1501,,,,0.0069,0.029,0.9641
2020-07-11 11:30:00,11991,Watford,Newcastle United,2,1,3.12855,1.49134,9.3171,9.4364,-0.1193,17.2590,6.9914,22.8758,30.3816,,,,0.782,0.1508,0.0672
2020-07-11 14:00:00,11986,Liverpool,Burnley,1,1,2.17649,0.452331,10.8231,10.7993,0.0238,3.6647,8.2949,-35.7696,32.0547,,,,0.8039,0.1477,0.0484
2020-07-11 16:30:00,11989,Sheffield United,Chelsea,3,0,2.00632,1.17509,11.1033,10.1562,0.9471,8.9923,10.2481,11.9645,-30.1843,,,,0.6044,0.2302,0.1654
2020-07-11 19:00:00,11985,Brighton,Manchester City,0,5,0.149588,5.51767,8.8646,13.2592,-4.3946,10.9932,9.9011,21.9861,-35.3839,,,,0,0.0003,0.9997
2020-07-12 11:00:00,11992,Wolverhampton Wanderers,Everton,3,0,2.86724,0.286561,10.7789,9.5204,1.2585,14.6286,12.5686,3.9294,7.2221,,,,0.9515,0.04,0.0085
2020-07-12 13:15:00,11983,Aston Villa,Crystal Palace,2,0,1.6977,0.974181,9.5005,8.7556,0.7449,13.5984,7.1541,24.4009,14.6074,,,,0.5655,0.2501,0.1844
2020-07-12 15:30:00,11990,Tottenham,Arsenal,2,1,1.81846,0.68991,10.4682,10.8742,-0.4060,-8.2995,3.0176,-14.2644,-18.5184,,,,0.6852,0.2064,0.1084
2020-07-12 18:00:00,11984,Bournemouth,Leicester,4,1,2.54311,1.66084,10.2402,9.9270,0.3132,11.8612,7.8250,14.6197,3.0278,,,,0.6175,0.2228,0.1597
2020-07-13 19:00:00,11987,Manchester United,Southampton,2,2,1.5033,1.8051,11.7134,11.3570,0.3564,2.5505,20.5396,-14.3730,7.1741,,,,0.2591,0.3093,0.4316
2020-07-14 19:15:00,11995,Chelsea,Norwich,1,0,3.05119,0.0631109,9.6604,8.1689,1.4915,10.2493,13.1470,-31.4271,20.6912,,,,0.971,0.0274,0.0016
2020-07-15 17:00:00,11994,Burnley,Wolverhampton Wanderers,1,1,1.53435,1.2857,10.6692,10.9090,-0.2398,8.2270,14.6965,31.8624,4.1217,,,,0.4308,0.3045,0.2647
2020-07-15 17:00:00,11999,Manchester City,Bournemouth,2,1,0.82755,1.66635,12.6294,10.8700,1.7594,8.8116,12.9507,-35.8040,15.0398,,,,0.1546,0.2441,0.6013
2020-07-15 17:00:00,12000,Newcastle United,Tottenham,1,3,1.05748,1.7498,9.0693,10.8353,-1.7660,6.9513,-8.2594,30.1876,-14.0704,,,,0.159,0.2568,0.5842
2020-07-15 19:15:00,11993,Arsenal,Liverpool,2,1,1.31516,2.2233,10.9864,10.7109,0.2755,2.6528,4.0295,-18.1791,-36.1089,,,,0.1866,0.2257,0.5877
2020-07-16 17:00:00,11997,Everton,Aston Villa,1,1,0.944434,1.52021,9.3904,9.6305,-0.2401,12.2947,13.8723,7.2361,24.3869,,,,0.1951,0.2819,0.523
2020-07-16 17:00:00,11998,Leicester,Sheffield United,2,0,3.05752,0.660214,10.5961,10.4342,0.1619,8.5934,8.2239,3.0975,11.8948,,,,0.9014,0.0746,0.024
2020-07-16 19:15:00,11996,Crystal Palace,Manchester United,0,2,0.572141,1.90448,8.8701,11.5989,-2.7288,7.4355,2.2691,15.0549,-14.8205,,,,0.0851,0.191,0.7239
2020-07-16 19:15:00,12002,Southampton,Brighton,1,1,2.33745,0.67264,10.6089,9.6127,0.9962,20.2077,11.3251,6.0098,23.1504,,,,0.7883,0.1493,0.0624
2020-07-17 19:00:00,12001,West Ham,Watford,3,1,0.833995,1.03402,10.7584,9.2975,1.4609,0.7981,17.7894,31.2197,22.8062,,,,0.2662,0.3363,0.3975
2020-07-18 16:30:00,12008,Norwich,Burnley,0,2,0.576602,1.8233,8.1690,10.6691,-2.5001,13.3354,8.0386,21.0029,31.5507,,,,0.0925,0.2089,0.6986
2020-07-19 13:00:00,12004,Bournemouth,Southampton,0,2,0.583117,2.24527,10.1797,11.2992,-1.1195,12.3449,20.8135,14.7651,6.2845,,,,0.0504,0.1363,0.8133
2020-07-19 15:00:00,12010,Tottenham,Leicester,3,0,0.766922,1.20085,11.4005,10.0309,1.3696,-8.5527,8.8867,-13.3967,2.4238,,,,0.227,0.3092,0.4638
2020-07-20 17:00:00,12005,Brighton,Newcastle United,0,0,0.855896,0.929091,9.3518,9.3302,0.0216,11.0460,7.2304,22.9078,30.4302,,,,0.3094,0.3412,0.3494
2020-07-20 17:00:00,12009,Sheffield United,Everton,0,1,0.468461,0.624814,9.7982,10.0264,-0.2282,7.7989,12.7197,11.2979,7.8330,,,,0.2122,0.4242,0.3636
2020-07-20 19:15:00,12012,Wolverhampton Wanderers,Crystal Palace,2,0,1.48696,0.440119,10.7743,9.0048,1.7695,14.3235,7.8085,3.7253,15.4513,,,,0.7139,0.2176,0.0685
2020-07-21 17:00:00,12011,Watford,Manchester City,0,4,0.131868,3.73814,9.0055,12.9214,-3.9159,17.5958,9.0052,23.4157,-36.4135,,,,0.0002,0.0069,0.9929
2020-07-21 19:15:00,12003,Aston Villa,Arsenal,1,0,0.57408,0.737137,10.0945,10.5224,-0.4279,14.0455,2.4796,24.8916,-18.6838,,,,0.247,0.3967,0.3563
2020-07-22 17:00:00,12007,Manchester United,West Ham,1,1,0.984161,1.29009,11.2638,11.0935,0.1703,1.8575,1.2097,-15.0791,31.4783,,,,0.2391,0.325,0.4359
2020-07-22 19:15:00,12006,Liverpool,Chelsea,5,3,1.45179,2.38205,10.8233,9.5480,1.2753,3.4093,10.8695,-35.7640,-31.7720,,,,0.1498,0.2219,0.6283
2020-07-26 15:00:00,12013,West Ham,Aston Villa,1,1,0.781465,0.983594,10.7187,10.4693,0.2494,0.7844,14.4708,31.1541,25.2158,,,,0.2721,0.3463,0.3816
2020-07-26 15:00:00,12014,Arsenal,Watford,3,2,1.95282,3.9197,10.2682,9.2597,1.0085,1.4837,18.5917,-18.4463,23.1782,,,,0.0736,0.1256,0.8008
2020-07-26 15:00:00,12015,Southampton,Sheffield United,3,1,1.64306,1.41051,11.2989,9.7985,1.5004,20.3714,8.2410,6.2261,11.3563,,,,0.4064,0.2985,0.2951
2020-07-26 15:00:00,12016,Newcastle United,Liverpool,1,3,0.339294,0.56818,9.0785,11.0750,-1.9965,7.4215,3.2182,30.2357,-35.5695,,,,0.1985,0.4726,0.3289
2020-07-26 15:00:00,12017,Manchester City,Norwich,5,0,3.56749,0.786563,12.8583,8.2321,4.6262,8.3873,13.9533,-37.1718,21.7612,,,,0.9055,0.0714,0.0231
2020-07-26 15:00:00,12018,Leicester,Manchester United,0,2,0.754668,1.41019,9.7141,11.5806,-1.8665,8.9060,1.8382,2.2709,-14.9262,,,,0.153,0.281,0.566
2020-07-26 15:00:00,12019,Everton,Bournemouth,1,3,1.74699,1.46461,9.4397,10.7664,-1.3267,12.7036,12.3610,7.1757,15.4224,,,,0.4243,0.3157,0.26
2020-07-26 15:00:00,12020,Crystal Palace,Tottenham,1,1,0.988534,0.310302,9.4787,10.9266,-1.4479,8.4520,-9.1962,15.7557,-13.7011,,,,0.5715,0.3333,0.0952
2020-07-26 15:00:00,12021,Chelsea,Wolverhampton Wanderers,2,0,1.15938,0.164561,10.2296,10.0927,0.1369,11.2998,13.8932,-31.3391,3.2924,,,,0.659,0.2977,0.0433
2020-07-26 15:00:00,12022,Burnley,Brighton,1,2,1.44244,1.3696,9.9648,10.0561,-0.0913,7.6025,11.4821,30.8282,23.6303,,,,0.3839,0.2779,0.3382
2019-08-16 20:00:00,12026,Athletic Club,Barcelona,1,0,0.457129,1.03621,10.4457,10.6622,-0.2165,11.7978,-6.8035,5.8421,-65.3709,,,,0.1496,0.3399,0.5105
2019-08-17 16:00:00,12023,Celta Vigo,Real Madrid,1,3,1.51166,1.99723,9.2270,10.2563,-1.0293,7.7764,-0.7745,17.6782,-31.2133,,,,0.2429,0.2618,0.4953
2019-08-17 18:00:00,12024,Valencia,Real Sociedad,1,1,2.31396,1.79528,11.3824,11.0956,0.2868,2.2058,7.7709,3.0591,13.9210,,,,0.5091,0.2587,0.2322
2019-08-17 19:00:00,12025,Mallorca,Eibar,2,1,1.68856,0.794158,10.1250,9.8750,0.2500,10.0986,9.9014,9.9014,10.0986,,,,0.6106,0.2442,0.1452
2019-08-17 20:00:00,12027,Leganes,Osasuna,0,1,1.26802,0.188265,8.9741,8.4625,0.5116,13.6455,13.5189,15.0519,16.6564,,,,0.713,0.244,0.043
2019-08-17 20:00:00,12028,Villarreal,Granada,4,4,1.93202,1.96668,9.8825,8.8032,1.0793,2.8835,15.7471,7.8821,29.3588,,,,0.3511,0.278,0.3709
2019-08-18 16:00:00,12029,Alaves,Levante,1,0,0.68416,0.859231,10.1632,10.3772,-0.2140,6.7822,8.6760,19.0435,34.0783,,,,0.2637,0.3688,0.3675
2019-08-18 18:00:00,12030,Espanyol,Sevilla,0,2,0.145879,2.40044,10.8379,11.4380,-0.6001,12.2431,20.4637,21.6834,-11.3367,,,,0.0046,0.0394,0.956
2019-08-18 20:00:00,12031,Real Betis,Real Valladolid,1,2,1.24003,0.736026,9.8875,10.4807,-0.5932,12.3263,10.8534,20.1980,14.6079,,,,0.5084,0.2966,0.195
2019-08-18 21:00:00,12032,Atletico Madrid,Getafe,1,0,2.44678,0.333556,10.5331,10.2601,0.2730,1.6229,12.4589,3.6935,18.0614,,,,0.927,0.0608,0.0122
2019-08-23 19:00:00,12035,Granada,Sevilla,0,1,0.428332,1.39211,9.0869,11.1543,-2.0674,16.0399,20.1709,29.8834,-11.8613,,,,0.0826,0.2406,0.6768
2019-08-23 21:00:00,12041,Levante,Villarreal,2,1,2.07744,2.82602,10.3785,9.8812,0.4973,8.2402,3.3193,34.2668,7.6936,,,,0.227,0.2336,0.5394
2019-08-24 16:00:00,12033,Osasuna,Eibar,0,0,0.856433,0.65217,8.6906,9.6469,-0.9563,13.7981,9.6222,16.8335,9.9215,,,,0.392,0.3604,0.2476
2019-08-24 18:00:00,12034,Real Madrid,Real Valladolid,1,1,1.72798,1.22209,10.1874,10.5496,-0.3622,-0.7169,10.7958,-31.4087,14.8033,,,,0.484,0.2687,0.2473
2019-08-24 20:00:00,12037,Celta Vigo,Valencia,1,0,2.37702,0.675601,9.8909,10.7185,-0.8276,8.6156,1.3666,17.9167,2.8206,,,,0.8194,0.1348,0.0458
2019-08-24 20:00:00,12038,Getafe,Athletic Club,1,1,0.265811,0.454246,10.1815,10.5243,-0.3428,12.3332,11.9235,18.0299,5.8736,,,,0.1511,0.5247,0.3242
2019-08-25 16:00:00,12039,Alaves,Espanyol,0,0,0.675919,0.159461,10.2069,10.7942,-0.5873,6.9550,12.0703,18.9581,21.7688,,,,0.4516,0.4691,0.0793
2019-08-25 16:00:00,12040,Mallorca,Real Sociedad,0,1,0.871995,1.59382,9.9926,11.2280,-1.2354,10.0358,7.8337,9.9495,13.8729,,,,0.1607,0.2591,0.5802
2019-08-25 18:00:00,12036,Leganes,Atletico Madrid,0,1,0.379878,1.39426,8.9888,10.5184,-1.5296,13.6567,1.6117,15.3202,3.4252,,,,0.08,0.2433,0.6767
2019-08-25 20:00:00,12042,Barcelona,Real Betis,5,2,2.85088,0.145785,11.0935,9.4562,1.6373,-6.4459,11.9687,-65.6158,20.4429,,,,0.948,0.0465,0.0055
2019-08-30 19:00:00,12046,Sevilla,Celta Vigo,1,1,1.50787,0.454026,10.7135,10.3317,0.3818,19.9935,8.7930,-12.5656,18.6210,,,,0.6486,0.2628,0.0886
2019-08-30 21:00:00,12047,Athletic Club,Real Sociedad,2,0,1.16451,0.217717,11.0752,10.6771,0.3981,12.2111,7.5461,6.1878,13.5587,,,,0.6542,0.2914,0.0544
2019-08-31 16:00:00,12043,Osasuna,Barcelona,2,2,1.7305,0.360967,9.1663,10.6178,-1.4515,14.6162,-7.2640,16.9668,-65.7491,,,,0.7883,0.1656,0.0461
2019-08-31 18:00:00,12044,Getafe,Alaves,1,1,0.972134,1.01227,10.0628,10.3256,-0.2628,12.2045,7.0837,17.9213,19.0667,,,,0.2427,0.4146,0.3427
2019-08-31 18:00:00,12045,Levante,Real Valladolid,2,0,2.77857,1.02789,10.7963,10.1318,0.6645,8.5956,10.4404,34.2469,14.8232,,,,0.8297,0.1226,0.0477
2019-08-31 19:00:00,12048,Real Betis,Leganes,2,1,2.52444,1.44559,9.4643,8.9807,0.4836,11.9966,13.6288,20.1813,15.5818,,,,0.6446,0.2042,0.1512
2019-09-01 16:00:00,12049,Valencia,Mallorca,2,0,2.09044,1.16388,10.9120,9.7991,1.1129,1.2918,10.1106,2.7825,9.9876,,,,0.6615,0.2338,0.1047
2019-09-01 18:00:00,12050,Espanyol,Granada,0,3,1.34324,1.58505,9.4924,10.3887,-0.8963,11.4580,16.6522,20.5274,31.1248,,,,0.2925,0.2801,0.4274
2019-09-01 18:00:00,12051,Atletico Madrid,Eibar,3,2,1.8114,0.847966,10.4255,9.7398,0.6857,1.5097,9.7242,3.0915,10.2552,,,,0.662,0.2412,0.0968
2019-09-01 20:00:00,12052,Villarreal,Real Madrid,2,2,2.13825,1.76659,9.8328,10.2358,-0.4030,3.3638,-0.7614,7.5522,-31.2673,,,,0.4649,0.2677,0.2674
2019-09-13 19:00:00,12059,Mallorca,Athletic Club,0,0,2.1905,1.39203,9.9931,10.8812,-0.8881,10.5042,11.8175,9.9820,6.1934,,,,0.5803,0.25,0.1697
2019-09-14 11:00:00,12060,Real Madrid,Levante,3,2,3.3111,1.81125,10.5009,10.5312,-0.0303,-0.3713,8.2055,-31.3771,34.3567,,,,0.7145,0.1606,0.1249
2019-09-14 14:00:00,12058,Leganes,Villarreal,0,3,0.399916,1.83013,8.3187,10.4948,-2.1761,13.3593,3.6333,15.2774,7.8566,,,,0.0454,0.1557,0.7989
2019-09-14 16:30:00,12061,Real Sociedad,Atletico Madrid,2,0,2.08851,1.06745,10.9892,10.1134,0.8758,7.6135,1.4423,13.6155,3.0347,,,,0.6544,0.2142,0.1314
2019-09-14 19:00:00,12054,Barcelona,Valencia,5,2,2.61069,1.27064,11.3164,10.2134,1.1030,-6.9804,1.0082,-65.3856,2.4190,,,,0.7118,0.1897,0.0985
2019-09-15 10:00:00,12057,Eibar,Espanyol,1,2,0.567742,1.64516,9.3029,9.9293,-0.6264,9.2680,11.9142,10.0877,20.6949,,,,0.0559,0.1927,0.7514
2019-09-15 12:00:00,12053,Alaves,Sevilla,0,1,0.773661,1.091,10.0476,10.9915,-0.9439,6.9763,20.1009,18.8680,-12.3669,,,,0.2557,0.3314,0.4129
2019-09-15 14:00:00,12056,Celta Vigo,Granada,0,2,0.233721,1.1436,9.7210,10.9994,-1.2784,8.4548,16.9904,18.2377,31.5081,,,,0.056,0.2822,0.6618
2019-09-15 16:30:00,12062,Real Valladolid,Osasuna,1,1,0.790606,2.68375,9.7654,9.5327,0.2327,9.6007,15.4559,14.9301,16.8599,,,,0.0369,0.1108,0.8523
2019-09-15 19:00:00,12055,Real Betis,Getafe,1,1,1.00209,1.49492,9.4889,10.0382,-0.5493,11.8980,12.3031,20.3291,17.7735,,,,0.1771,0.3515,0.4714
2019-09-20 19:00:00,12067,Osasuna,Real Betis,0,0,2.20072,0.334273,9.3967,9.6249,-0.2282,15.7866,11.5673,16.2573,20.9317,,,,0.8629,0.1103,0.0268
2019-09-21 11:00:00,12070,Villarreal,Real Valladolid,2,0,2.03561,0.434119,10.6874,9.5728,1.1146,3.7263,9.5077,7.6489,15.1378,,,,0.8199,0.1436,0.0365
2019-09-21 14:00:00,12066,Levante,Eibar,0,0,1.613,1.12755,10.0991,9.7350,0.3641,7.8948,9.5787,33.8033,10.6411,,,,0.494,0.2563,0.2497
2019-09-21 16:30:00,12064,Atletico Madrid,Celta Vigo,0,0,1.71994,0.582564,9.8903,9.9441,-0.0538,1.5035,8.3936,2.5273,18.7451,,,,0.6954,0.2192,0.0854
2019-09-21 19:00:00,12065,Granada,Barcelona,2,0,1.87283,0.557709,11.4537,10.8621,0.5916,17.2734,-7.2634,31.6336,-65.5111,,,,0.817,0.1449,0.0381
2019-09-22 10:00:00,12071,Getafe,Mallorca,4,2,2.70951,0.726341,10.4019,9.6294,0.7725,12.6626,10.1447,17.6414,10.1141,,,,0.8609,0.1068,0.0323
2019-09-22 12:00:00,12072,Espanyol,Real Sociedad,1,3,0.701868,1.49572,9.5693,11.3492,-1.7799,11.8557,7.6720,20.5333,13.7771,,,,0.1448,0.2522,0.603
2019-09-22 14:00:00,12069,Valencia,Leganes,1,1,1.66574,1.52139,9.6147,8.9174,0.6973,0.4456,13.9219,1.7842,15.9122,,,,0.4085,0.273,0.3185
2019-09-22 16:30:00,12063,Athletic Club,Alaves,2,0,1.9352,0.522331,11.0478,9.8810,1.1668,11.8373,6.9565,6.0068,19.0546,,,,0.7828,0.1746,0.0426
2019-09-22 19:00:00,12068,Sevilla,Real Madrid,0,1,0.394624,1.23916,10.4938,10.9986,-0.5048,19.6421,0.0875,-12.6534,-31.0906,,,,0.098,0.2656,0.6364
